id,building,building_category,footprint_area_m2,floor_count_est,floor_area_m2,height_proxy_m,height_proxy_source,solar_potential_score,solar_potential_class,is_high_potential,ghs_age_epoch,ghs_age_epoch_label,ghsl_height_m,era,typology,era_source,grid_id
657117600,residential,residential,1498.870009837406,3,4496.610029512218,9.0,building_type_default,48.53515818906409,high,1,4.0,2000-2009,10.23337173461914,era2,midrise,ghs_age,560
657117601,residential,residential,1303.438335628157,3,3910.3150068844707,9.0,building_type_default,47.73267950482957,high,1,4.0,2000-2009,10.23337173461914,era2,midrise,ghs_age,560
657117602,residential,residential,1368.8244001580551,3,4106.473200474165,9.0,building_type_default,48.01382261736849,high,1,3.0,1990-1999,11.365592956542969,era1,midrise,ghs_age,560
657117603,residential,residential,1305.6714786027371,3,3917.0144358082116,9.0,building_type_default,47.74251171733485,high,1,3.0,1990-1999,11.365592956542969,era1,midrise,ghs_age,560
657117604,residential,residential,1257.9248003884081,3,3773.7744011652244,9.0,building_type_default,47.52853587223433,high,1,3.0,1990-1999,11.365592956542969,era1,midrise,ghs_age,560
657117605,residential,residential,866.9080715516913,3,2600.724214655074,9.0,building_type_default,45.390632580364546,medium,0,3.0,1990-1999,12.438793182373047,era1,midrise,ghs_age,560
657117606,residential,residential,711.3404036439085,3,2134.0212109317254,9.0,building_type_default,44.25519667010004,medium,0,3.0,1990-1999,14.031917572021484,era1,midrise,ghs_age,560
657117607,residential,residential,976.0154956841087,3,2928.046487052326,9.0,building_type_default,46.07131221934586,high,1,3.0,1990-1999,12.438793182373047,era1,midrise,ghs_age,560
657117608,residential,residential,1106.3034807387087,3,3318.9104422161263,9.0,building_type_default,46.790871448644296,high,1,3.0,1990-1999,12.438793182373047,era1,midrise,ghs_age,560
657117609,residential,residential,1065.9306011704293,3,3197.791803511288,9.0,building_type_default,46.57737379428192,high,1,3.0,1990-1999,12.438793182373047,era1,midrise,ghs_age,560
657117610,residential,residential,957.5447825019744,3,2872.634347505923,9.0,building_type_default,45.96160128701091,high,1,3.0,1990-1999,13.502226829528809,era1,midrise,ghs_age,560
657117611,residential,residential,1833.6251131832357,7,12835.37579228265,20.0,raw_height,55.18368436161993,high,1,3.0,1990-1999,13.494388580322266,era1,highrise,ghs_age,519
657117612,residential,residential,1031.869877253252,7,7223.089140772765,20.0,raw_height,51.88136554372152,high,1,2.0,1980-1989,13.346512794494629,era1,highrise,ghs_age,560
657117613,residential,residential,793.7390546900083,3,2381.217164070025,9.0,building_type_default,44.88437972175624,medium,0,3.0,1990-1999,16.512605667114258,era1,midrise,ghs_age,519
657117614,residential,residential,882.5043059284835,3,2647.5129177854506,9.0,building_type_default,45.49300962228756,medium,0,3.0,1990-1999,16.512605667114258,era1,midrise,ghs_age,519
657117615,residential,residential,555.303721417352,3,1665.911164252056,9.0,building_type_default,42.83401005967944,medium,0,3.0,1990-1999,16.512605667114258,era1,midrise,ghs_age,519
657117616,residential,residential,1019.9263388603619,7,7139.484372022533,20.0,raw_height,51.814509555163625,high,1,3.0,1990-1999,13.494388580322266,era1,highrise,ghs_age,519
657117617,residential,residential,1262.96620069117,7,8840.76340483819,20.0,raw_height,53.041998167159164,high,1,2.0,1980-1989,13.346512794494629,era1,highrise,ghs_age,560
657117618,residential,residential,2863.9102073818012,3,8591.730622145404,9.0,building_type_default,52.25513699572932,high,1,3.0,1990-1999,15.547390937805176,era1,midrise,ghs_age,519
657117619,residential,residential,1961.9263692039294,3,5885.779107611788,9.0,building_type_default,50.0817496554278,high,1,3.0,1990-1999,15.547390937805176,era1,midrise,ghs_age,519
657117620,residential,residential,2212.462044086979,3,6637.386132260937,9.0,building_type_default,50.772228252929864,high,1,3.0,1990-1999,21.313825607299805,era1,midrise,ghs_age,519
657117621,residential,residential,2647.9964257368956,3,7943.989277210687,9.0,building_type_default,51.80473237467498,high,1,3.0,1990-1999,19.985509872436523,era1,midrise,ghs_age,560
657117622,residential,residential,1911.1330458072107,3,5733.399137421632,9.0,building_type_default,49.931049778849754,high,1,3.0,1990-1999,21.313825607299805,era1,midrise,ghs_age,519
657117623,residential,residential,2005.4943291997383,3,6016.4829875992145,9.0,building_type_default,50.207937433853175,high,1,3.0,1990-1999,19.985509872436523,era1,midrise,ghs_age,560
657117624,residential,residential,1670.2078818166444,3,5010.623645449933,9.0,building_type_default,49.15692763779448,high,1,3.0,1990-1999,19.985509872436523,era1,midrise,ghs_age,519
657117625,residential,residential,604.0135185324643,3,1812.040555597393,9.0,building_type_default,43.3164909087605,medium,0,3.0,1990-1999,19.532604217529297,era1,midrise,ghs_age,519
657117626,residential,residential,2411.296071103316,3,7233.888213309949,9.0,building_type_default,51.26669288633212,high,1,3.0,1990-1999,21.313825607299805,era1,midrise,ghs_age,519
657117627,residential,residential,227.32844477424828,7,1591.299113419738,20.0,raw_height,43.20558411021763,medium,0,3.0,1990-1999,16.512605667114258,era1,highrise,ghs_age,519
657117629,residential,residential,274.1039468353624,3,822.3118405060873,9.0,building_type_default,38.78634619617662,low,0,3.0,1990-1999,16.512605667114258,era1,midrise,ghs_age,519
657117630,residential,residential,390.75053051610587,3,1172.2515915483177,9.0,building_type_default,40.818188348103135,low,0,3.0,1990-1999,19.532604217529297,era1,midrise,ghs_age,519
657117631,residential,residential,383.7754786026436,3,1151.326435807931,9.0,building_type_default,40.71492103516408,low,0,3.0,1990-1999,21.313825607299805,era1,midrise,ghs_age,519
657117632,residential,residential,244.08977880909788,3,732.2693364272936,9.0,building_type_default,38.12229190622835,low,0,3.0,1990-1999,21.313825607299805,era1,midrise,ghs_age,519
657117633,residential,residential,325.1276983904273,3,975.383095171282,9.0,building_type_default,39.7643402142194,low,0,3.0,1990-1999,28.650663375854492,era1,midrise,ghs_age,519
657117634,residential,residential,2401.2559139507384,3,7203.767741852215,9.0,building_type_default,51.24271863696481,high,1,3.0,1990-1999,26.62353515625,era1,midrise,ghs_age,560
657117635,residential,residential,3771.9741906991376,8,30175.7935255931,24.0,raw_height,60.61850223872044,high,1,3.0,1990-1999,11.689428329467773,era1,highrise,ghs_age,560
657117636,residential,residential,2147.002371154165,8,17176.01896923332,24.0,raw_height,57.380411348490114,high,1,3.0,1990-1999,11.689428329467773,era1,highrise,ghs_age,560
657117637,residential,residential,1146.8255010410087,8,9174.60400832807,24.0,raw_height,53.77821010180526,high,1,4.0,2000-2009,9.209273338317871,era2,highrise,ghs_age,560
657117638,residential,residential,1135.093312460134,3,3405.279937380402,9.0,building_type_default,46.93841377712684,high,1,4.0,2000-2009,9.209273338317871,era2,midrise,ghs_age,560
657117639,residential,residential,1223.2642991857429,3,3669.7928975572286,9.0,building_type_default,47.36805879337625,high,1,3.0,1990-1999,14.402392387390137,era1,midrise,ghs_age,560
657117640,residential,residential,3493.4123723656003,3,10480.2371170968,9.0,building_type_default,53.396886185305405,high,1,3.0,1990-1999,13.22896957397461,era1,midrise,ghs_age,560
657117641,residential,residential,1506.1282317753144,3,4518.3846953259435,9.0,building_type_default,48.562907849393376,high,1,3.0,1990-1999,14.402392387390137,era1,midrise,ghs_age,560
657117642,residential,residential,1104.4997937451596,3,3313.4993812354787,9.0,building_type_default,46.781500615114425,high,1,3.0,1990-1999,13.22896957397461,era1,midrise,ghs_age,560
657117643,residential,residential,2533.1616787511966,3,7599.48503625359,9.0,building_type_default,51.54998501338761,high,1,3.0,1990-1999,16.7010498046875,era1,midrise,ghs_age,560
657117647,residential,residential,1076.90777934447,3,3230.72333803341,9.0,building_type_default,46.63621203671931,high,1,3.0,1990-1999,22.158855438232422,era1,midrise,ghs_age,560
657117649,residential,residential,1146.0560646030558,3,3438.1681938091674,9.0,building_type_default,46.993614957558485,high,1,2.0,1980-1989,16.95444679260254,era1,midrise,ghs_age,560
657117650,residential,residential,658.8964823504774,3,1976.6894470514321,9.0,building_type_default,43.81561719687737,medium,0,3.0,1990-1999,23.432889938354492,era1,midrise,ghs_age,560
657117651,residential,residential,760.3924996309928,3,2281.1774988929783,9.0,building_type_default,44.63798527553962,medium,0,3.0,1990-1999,25.562400817871094,era1,midrise,ghs_age,560
657117653,residential,residential,447.3623566096849,3,1342.0870698290548,9.0,building_type_default,41.59405651036897,low,0,3.0,1990-1999,23.432889938354492,era1,midrise,ghs_age,559
657117655,residential,residential,1556.3579936528727,3,4669.0739809586175,9.0,building_type_default,48.75136043552229,high,1,3.0,1990-1999,13.502226829528809,era1,midrise,ghs_age,560
657117656,residential,residential,1283.4594420170165,3,3850.3783260510495,9.0,building_type_default,47.64395881464998,high,1,2.0,1980-1989,15.757523536682129,era1,midrise,ghs_age,560
657117657,residential,residential,1410.9937233752248,3,4232.981170125675,9.0,building_type_default,48.18810798484468,high,1,2.0,1980-1989,15.757523536682129,era1,midrise,ghs_age,560
657117658,residential,residential,877.1077203932441,3,2631.3231611797323,9.0,building_type_default,45.45779119846319,medium,0,3.0,1990-1999,15.207725524902344,era1,midrise,ghs_age,560
657117659,residential,residential,514.4879660782545,3,1543.4638982347637,9.0,building_type_default,42.39599677214456,medium,0,3.0,1990-1999,15.207725524902344,era1,midrise,ghs_age,560
657117660,residential,residential,466.85801761172735,3,1400.574052835182,9.0,building_type_default,41.83871671565304,medium,0,3.0,1990-1999,15.207725524902344,era1,midrise,ghs_age,559
657117662,residential,residential,2743.2134030873212,3,8229.640209261965,9.0,building_type_default,52.007721120809336,high,1,2.0,1980-1989,14.653350830078125,era1,midrise,ghs_age,559
657117663,residential,residential,1940.6380560781618,3,5821.914168234485,9.0,building_type_default,50.01906911701517,high,1,3.0,1990-1999,22.160123825073242,era1,midrise,ghs_age,559
657117664,commercial,commercial,450.97442219484617,4,1803.8976887793847,10.5,building_type_default,46.941890851972914,high,1,3.0,1990-1999,27.69510841369629,era1,midrise,ghs_age,518
657117665,residential,residential,908.1659608271597,3,2724.497882481479,9.0,building_type_default,45.65758833844345,high,1,3.0,1990-1999,27.69510841369629,era1,midrise,ghs_age,518
657117666,residential,residential,1323.2877470982953,3,3969.863241294886,9.0,building_type_default,47.81948961612732,high,1,3.0,1990-1999,28.881540298461914,era1,midrise,ghs_age,518
657117667,residential,residential,1924.0595398771516,3,5772.178619631455,9.0,building_type_default,49.96977808974628,high,1,3.0,1990-1999,26.092182159423828,era1,midrise,ghs_age,519
657117668,yes,residential,336.0211488762527,3,1008.0634466287581,9.0,building_type_default,39.9532059919371,low,0,3.0,1990-1999,26.62353515625,era1,midrise,ghs_age,519
657117669,yes,residential,181.69832496968587,3,545.0949749090576,9.0,building_type_default,36.43354623890669,low,0,3.0,1990-1999,30.778945922851562,era1,midrise,ghs_age,519
657117670,commercial,commercial,2908.7340309673514,4,11634.936123869405,10.5,building_type_default,58.716506973545904,high,1,3.0,1990-1999,29.511552810668945,era1,midrise,ghs_age,519
657117671,residential,residential,1222.8545145941696,3,3668.5635437825085,9.0,building_type_default,47.366134448554966,high,1,3.0,1990-1999,26.092182159423828,era1,midrise,ghs_age,519
657117672,residential,residential,1327.3606237977817,3,3982.081871393345,9.0,building_type_default,47.837141118593884,high,1,3.0,1990-1999,25.562400817871094,era1,midrise,ghs_age,518
657117677,residential,residential,848.6508545077579,3,2545.952563523274,9.0,building_type_default,45.26842474566467,medium,0,3.0,1990-1999,14.744407653808594,era1,midrise,ghs_age,601
657117678,residential,residential,2466.7322470398017,3,7400.1967411194055,9.0,building_type_default,51.397294746602086,high,1,2.0,1980-1989,16.10662841796875,era1,midrise,ghs_age,601
657117679,residential,residential,3016.9887025234034,3,9050.96610757021,9.0,building_type_default,52.554350096253934,high,1,1.0,pre-1980,16.122373580932617,era1,midrise,ghs_age,560
657117680,residential,residential,622.8102116950646,3,1868.430635085194,9.0,building_type_default,43.49235837103979,medium,0,2.0,1980-1989,16.10662841796875,era1,midrise,ghs_age,560
657117682,residential,residential,1376.3696581236197,3,4129.108974370859,9.0,building_type_default,48.04539778061097,high,1,3.0,1990-1999,20.570674896240234,era1,midrise,ghs_age,601
657117684,residential,residential,1041.10640435077,3,3123.31921305231,9.0,building_type_default,46.44205104216452,high,1,2.0,1980-1989,20.849031448364258,era1,midrise,ghs_age,601
657117685,residential,residential,1266.2968748398298,6,7597.781249038979,18.0,building_levels,52.31648698101517,high,1,3.0,1990-1999,22.39328956604004,era1,midrise,ghs_age,601
657117686,residential,residential,1197.187488820076,6,7183.124932920456,18.0,building_levels,51.994151343096576,high,1,3.0,1990-1999,22.39328956604004,era1,midrise,ghs_age,601
657117687,residential,residential,1281.5086849112395,6,7689.052109467437,18.0,building_levels,52.38507349687267,high,1,1.0,pre-1980,23.966230392456055,era1,midrise,ghs_age,601
657117688,residential,residential,1033.3527718534606,6,6200.1166311207635,18.0,building_levels,51.14897403629417,high,1,1.0,pre-1980,20.556550979614258,era1,midrise,ghs_age,601
657117689,residential,residential,1023.7650367851977,3,3071.2951103555934,9.0,building_type_default,46.345592692181015,high,1,1.0,pre-1980,23.966230392456055,era1,midrise,ghs_age,601
657117690,residential,residential,749.5397919449787,3,2248.619375834936,9.0,building_type_default,44.555462660753314,medium,0,1.0,pre-1980,23.966230392456055,era1,midrise,ghs_age,601
657117691,residential,residential,783.6636325257066,3,2350.9908975771195,9.0,building_type_default,44.81104054518632,medium,0,2.0,1980-1989,19.879941940307617,era1,midrise,ghs_age,600
657117692,residential,residential,574.8426275523722,3,1724.5278826571166,9.0,building_type_default,43.03243696458579,medium,0,1.0,pre-1980,20.556550979614258,era1,midrise,ghs_age,600
657117693,residential,residential,612.0676855379033,3,1836.20305661371,9.0,building_type_default,43.39250786508305,medium,0,2.0,1980-1989,24.49053192138672,era1,midrise,ghs_age,600
657117694,residential,residential,953.3631755531101,3,2860.08952665933,9.0,building_type_default,45.93647029771692,high,1,3.0,1990-1999,23.800540924072266,era1,midrise,ghs_age,600
657117696,yes,residential,1270.9892451690373,3,3812.9677355071117,9.0,building_type_default,47.58787992163583,high,1,3.0,1990-1999,23.800540924072266,era1,midrise,ghs_age,600
657117697,university,commercial,1621.9724934624196,4,6487.889973849678,10.5,building_type_default,55.025131025816435,high,1,3.0,1990-1999,22.39328956604004,era1,midrise,ghs_age,601
657117698,residential,residential,230.74246529109593,3,692.2273958732878,9.0,building_type_default,37.80040636332937,low,0,3.0,1990-1999,21.21099853515625,era1,midrise,ghs_age,601
657117699,residential,residential,1295.2684586696166,3,3885.8053760088496,9.0,building_type_default,47.696564696790986,high,1,3.0,1990-1999,21.21099853515625,era1,midrise,ghs_age,601
657117712,residential,residential,380.54868606793275,3,1141.6460582037982,9.0,building_type_default,40.6665126218146,low,0,3.0,1990-1999,20.023399353027344,era1,midrise,ghs_age,601
657117713,residential,residential,532.3772981805535,3,1597.1318945416604,9.0,building_type_default,42.59209618799309,medium,0,3.0,1990-1999,20.023399353027344,era1,midrise,ghs_age,601
657117715,residential,residential,778.9722033311886,3,2336.9166099935655,9.0,building_type_default,44.77656961894283,medium,0,1.0,pre-1980,8.13460922241211,era1,midrise,ghs_age,643
657117716,residential,residential,496.40711910323586,3,1489.2213573097076,9.0,building_type_default,42.190757625433214,medium,0,1.0,pre-1980,8.13460922241211,era1,midrise,ghs_age,642
657121202,yes,residential,73.23311720665366,3,219.69935161996096,9.0,building_type_default,31.25659344221229,low,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,643
657121203,yes,residential,489.2390432899565,3,1467.7171298698695,9.0,building_type_default,42.107318720912566,medium,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,601
657121204,yes,residential,91.51943149038807,3,274.55829447116423,9.0,building_type_default,32.52238875594003,low,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,643
657121205,residential,residential,315.5730468774492,3,946.7191406323476,9.0,building_type_default,39.593418277887174,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121206,residential,residential,420.886265514291,3,1262.658796542873,9.0,building_type_default,41.244188425100994,low,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,642
657121207,residential,residential,319.1556735483623,3,957.4670206450869,9.0,building_type_default,39.65810445069637,low,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,601
657121208,yes,residential,42.93296087969752,3,128.79888263909254,9.0,building_type_default,28.241415524777793,low,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,601
657121209,yes,residential,120.7455258849953,3,362.2365776549859,9.0,building_type_default,34.100344314404374,low,0,1.0,pre-1980,8.13460922241211,era1,midrise,ghs_age,642
657121210,residential,residential,290.09546278922727,3,870.2863883676819,9.0,building_type_default,39.11113085041322,low,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,601
657121211,residential,residential,98.71413662310002,3,296.1424098693001,9.0,building_type_default,32.95286227110526,low,0,2.0,1980-1989,11.976240158081055,era1,midrise,ghs_age,601
657121212,residential,residential,382.4037243796093,3,1147.211173138828,9.0,building_type_default,40.69439174275071,low,0,2.0,1980-1989,17.335651397705078,era1,midrise,ghs_age,601
657121213,residential,residential,159.3324301644195,3,477.99729049325845,9.0,building_type_default,35.68290999401401,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121214,yes,residential,45.56157711947577,3,136.6847313584273,9.0,building_type_default,28.57544651948877,low,0,1.0,pre-1980,8.13460922241211,era1,midrise,ghs_age,642
657121215,yes,residential,345.5954420830585,3,1036.7863262491755,9.0,building_type_default,40.11422690525175,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121216,yes,residential,138.47119251206652,3,415.41357753619957,9.0,building_type_default,34.88166496273475,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,601
657121217,yes,residential,123.18968515201277,3,369.5690554560383,9.0,building_type_default,34.214601322461405,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,601
657121218,yes,residential,145.8593410671976,3,437.57802320159277,9.0,building_type_default,35.17836945766935,low,0,3.0,1990-1999,17.61536979675293,era1,midrise,ghs_age,601
657121219,residential,residential,430.3395121883722,3,1291.0185365651166,9.0,building_type_default,41.37156646231882,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,601
657121220,residential,residential,103.78171581309925,3,311.34514743929776,9.0,building_type_default,33.23780968562473,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,601
657121221,residential,residential,565.7912933160947,3,1697.373879948284,9.0,building_type_default,42.94136717517222,medium,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121222,residential,residential,231.275460674132,3,693.826382022396,9.0,building_type_default,37.81361167445722,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121223,residential,residential,157.44159248054825,3,472.32477744164476,9.0,building_type_default,35.614717562193896,low,0,1.0,pre-1980,12.220521926879883,era1,midrise,ghs_age,642
657121224,residential,residential,126.78521819046894,3,380.35565457140683,9.0,building_type_default,34.37865849938688,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,601
657121225,residential,residential,323.6564861788783,3,970.9694585366349,9.0,building_type_default,39.73835066006918,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121226,residential,residential,195.39415189096837,3,586.1824556729051,9.0,building_type_default,36.84906621724138,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121227,residential,residential,593.1785113361432,3,1779.5355340084295,9.0,building_type_default,43.2126156669934,medium,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121228,residential,residential,303.63548400088837,3,910.9064520026651,9.0,building_type_default,39.372469559468094,low,0,3.0,1990-1999,17.61536979675293,era1,midrise,ghs_age,642
657121229,residential,residential,135.4086628153837,3,406.2259884461511,9.0,building_type_default,34.75403932710323,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121230,residential,residential,283.6728084280506,3,851.0184252841518,9.0,building_type_default,38.98288462397,low,0,1.0,pre-1980,13.460683822631836,era1,midrise,ghs_age,642
657121231,residential,residential,138.83628653494526,3,416.5088596048358,9.0,building_type_default,34.89669230450625,low,0,1.0,pre-1980,12.220521926879883,era1,midrise,ghs_age,642
657121232,residential,residential,275.4883979295116,3,826.4651937885349,9.0,building_type_default,38.81520112843837,low,0,1.0,pre-1980,12.220521926879883,era1,midrise,ghs_age,642
657121233,residential,residential,176.43520625915696,3,529.3056187774708,9.0,building_type_default,36.265522638546074,low,0,1.0,pre-1980,12.220521926879883,era1,midrise,ghs_age,642
657121234,residential,residential,176.19281765921778,3,528.5784529776533,9.0,building_type_default,36.25766487485066,low,0,3.0,1990-1999,17.61536979675293,era1,midrise,ghs_age,642
657121235,residential,residential,116.57070704328106,3,349.7121211298432,9.0,building_type_default,33.89977278041621,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121236,residential,residential,143.7195264288632,3,431.15857928658954,9.0,building_type_default,35.09399953236468,low,0,3.0,1990-1999,17.61536979675293,era1,midrise,ghs_age,642
657121237,residential,residential,300.96649909732577,3,902.8994972919772,9.0,building_type_default,39.32188652808172,low,0,3.0,1990-1999,17.61536979675293,era1,midrise,ghs_age,642
657121238,residential,residential,261.6288752648446,3,784.8866257945339,9.0,building_type_default,38.51959019962784,low,0,3.0,1990-1999,17.61536979675293,era1,midrise,ghs_age,642
657121239,residential,residential,153.88894657114392,3,461.6668397134317,9.0,building_type_default,35.484362599991975,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121240,residential,residential,422.0863075306041,3,1266.2589225918123,9.0,building_type_default,41.260515706959865,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121241,residential,residential,102.43205130256149,3,307.29615390768447,9.0,building_type_default,33.16328807582934,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121242,residential,residential,211.00155601872808,3,633.0046680561843,9.0,building_type_default,37.28862891172573,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121243,residential,residential,216.24058626452063,3,648.7217587935619,9.0,building_type_default,37.42895224013841,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121244,residential,residential,300.02028109634904,3,900.0608432890472,9.0,building_type_default,39.30384623744136,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121245,residential,residential,105.43723557628168,3,316.311706728845,9.0,building_type_default,33.327919094255,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121246,residential,residential,192.43244293876637,3,577.2973288162991,9.0,building_type_default,36.76172102026121,low,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121247,residential,residential,826.2278285951802,3,2478.6834857855406,9.0,building_type_default,45.11468780996677,medium,0,3.0,1990-1999,15.7102632522583,era1,midrise,ghs_age,642
657121248,residential,residential,793.9920955530422,3,2381.9762866591263,9.0,building_type_default,44.88620961914806,medium,0,3.0,1990-1999,14.103312492370605,era1,midrise,ghs_age,642
657121249,residential,residential,110.51981845631123,3,331.5594553689337,9.0,building_type_default,33.5960531874894,low,0,3.0,1990-1999,14.103312492370605,era1,midrise,ghs_age,642
657121250,residential,residential,598.2820388095022,3,1794.8461164285065,9.0,building_type_default,43.261777129558595,medium,0,3.0,1990-1999,14.103312492370605,era1,midrise,ghs_age,642
657121251,residential,residential,1279.9372996754537,3,3839.811899026361,9.0,building_type_default,47.62817498460784,high,1,3.0,1990-1999,18.301435470581055,era1,midrise,ghs_age,642
657121252,residential,residential,191.93151541375818,3,575.7945462412745,9.0,building_type_default,36.74681580367806,low,0,3.0,1990-1999,15.899609565734863,era1,midrise,ghs_age,642
657121253,yes,residential,10904.442934071401,3,32713.328802214204,9.0,building_type_default,59.93886239904076,high,1,5.0,2010-2020,8.873740196228027,era3,midrise,ghs_age,642
657121256,residential,residential,825.1077171617416,3,2475.3231514852246,9.0,building_type_default,45.10689919827391,medium,0,3.0,1990-1999,14.103312492370605,era1,midrise,ghs_age,642
657121257,residential,residential,1605.6823568375466,3,4817.04707051264,9.0,building_type_default,48.93059196721764,high,1,2.0,1980-1989,14.634503364562988,era1,midrise,ghs_age,642
657121258,residential,residential,390.3130732994998,3,1170.9392198984995,9.0,building_type_default,40.81176593332294,low,0,2.0,1980-1989,14.634503364562988,era1,midrise,ghs_age,642
657121259,residential,residential,776.9684207464138,3,2330.9052622392414,9.0,building_type_default,44.761783312798975,medium,0,3.0,1990-1999,18.268524169921875,era1,midrise,ghs_age,642
657121260,residential,residential,1045.7870429584998,3,3137.361128875499,9.0,building_type_default,46.467811246779206,high,1,3.0,1990-1999,18.268524169921875,era1,midrise,ghs_age,642
657121261,residential,residential,616.291366574846,3,1848.8740997245382,9.0,building_type_default,43.43197364679932,medium,0,3.0,1990-1999,14.622790336608887,era1,midrise,ghs_age,642
657121262,residential,residential,1250.2157058809285,3,3750.6471176427854,9.0,building_type_default,47.49322841337255,high,1,3.0,1990-1999,15.899609565734863,era1,midrise,ghs_age,642
657121263,residential,residential,719.004404604962,3,2157.013213814886,9.0,building_type_default,44.31671037366086,medium,0,3.0,1990-1999,15.317913055419922,era1,midrise,ghs_age,642
657121264,residential,residential,640.5276306968017,3,1921.582892090405,9.0,building_type_default,43.65334214439807,medium,0,3.0,1990-1999,14.622790336608887,era1,midrise,ghs_age,642
657121265,residential,residential,711.6291988368105,3,2134.8875965104316,9.0,building_type_default,44.25752660681155,medium,0,3.0,1990-1999,14.622790336608887,era1,midrise,ghs_age,642
657121266,residential,residential,1007.1750653476062,3,3021.5251960428186,9.0,building_type_default,46.25177376666005,high,1,3.0,1990-1999,15.317913055419922,era1,midrise,ghs_age,642
657121267,residential,residential,941.2433859661662,3,2823.730157898499,9.0,building_type_default,45.86300478710213,high,1,3.0,1990-1999,14.622790336608887,era1,midrise,ghs_age,642
657121268,residential,residential,1129.7715047970398,3,3389.3145143911197,9.0,building_type_default,46.91142432250424,high,1,3.0,1990-1999,13.946525573730469,era1,midrise,ghs_age,642
657121269,residential,residential,1689.3738575216205,3,5068.121572564862,9.0,building_type_default,49.22247447213734,high,1,3.0,1990-1999,13.946525573730469,era1,midrise,ghs_age,642
657121270,residential,residential,731.0852851097219,3,2193.2558553291656,9.0,building_type_default,44.41235816055676,medium,0,3.0,1990-1999,12.31871509552002,era1,midrise,ghs_age,643
657121271,residential,residential,620.8179681800555,3,1862.4539045401664,9.0,building_type_default,43.47397123344879,medium,0,3.0,1990-1999,15.950156211853027,era1,midrise,ghs_age,642
657121274,yes,residential,2819.696203319452,3,8459.088609958355,9.0,building_type_default,52.16573410366288,high,1,3.0,1990-1999,19.020572662353516,era1,midrise,ghs_age,643
657121275,yes,residential,394.63866418862654,3,1183.9159925658796,9.0,building_type_default,40.87495784234996,low,0,3.0,1990-1999,15.950156211853027,era1,midrise,ghs_age,642
657121278,yes,residential,1532.7681048703648,3,4598.304314611094,9.0,building_type_default,48.66362453032171,high,1,4.0,2000-2009,19.700716018676758,era2,midrise,ghs_age,642
657121279,yes,residential,593.209700570226,3,1779.629101710678,9.0,building_type_default,43.21291738840665,medium,0,4.0,2000-2009,24.467164993286133,era2,midrise,ghs_age,683
657121280,yes,residential,1198.960259666863,3,3596.8807790005894,9.0,building_type_default,47.25279844560641,high,1,4.0,2000-2009,19.700716018676758,era2,midrise,ghs_age,642
657121282,yes,residential,608.4928785590032,3,1825.4786356770096,9.0,building_type_default,43.35889208370396,medium,0,3.0,1990-1999,18.268524169921875,era1,midrise,ghs_age,642
657121283,yes,residential,523.2141074071676,3,1569.6423222215028,9.0,building_type_default,42.492486990385366,medium,0,3.0,1990-1999,15.950156211853027,era1,midrise,ghs_age,642
657121284,yes,residential,577.4802621167755,3,1732.4407863503266,9.0,building_type_default,43.05870622416848,medium,0,3.0,1990-1999,14.79558277130127,era1,midrise,ghs_age,642
