id,typology,total_floor_area_m2,annual_pv_kwh,is_high_potential
650021083,midrise,6559.50,179730.43,1
650021085,lowrise,11496.90,446079.53,1
650021087,lowrise,7519.23,291745.97,1
650021088,lowrise,2888.57,112076.35,1
650021090,lowrise,3340.28,129603.05,1
650021096,lowrise,8798.06,341364.74,1
650021098,lowrise,6337.41,245891.54,1
650021100,lowrise,24298.94,942798.80,1
650021112,lowrise,5459.86,211842.40,1
650021115,lowrise,6022.64,233678.49,1
650021125,lowrise,2839.78,110183.42,1
650021156,lowrise,2669.98,103595.39,1
650021160,lowrise,4074.89,158105.79,1
650021198,lowrise,3376.43,131005.39,1
650021215,lowrise,4094.16,158853.52,1
650021217,lowrise,4024.65,156156.54,1
650021225,lowrise,3538.42,137290.73,1
650021227,lowrise,9626.31,373500.88,1
650021239,lowrise,2993.08,116131.62,1
650021805,lowrise,14946.93,579940.87,1
650027166,lowrise,4486.66,174082.40,1
650027169,lowrise,17998.00,698322.29,1
650027172,lowrise,4027.78,156277.73,1
650027173,lowrise,4427.92,171803.23,1
650027191,lowrise,2672.13,103678.73,1
650028898,lowrise,2677.72,103895.63,1
650035038,lowrise,4626.05,179490.81,1
650035039,lowrise,13103.37,508410.71,1
650035040,midrise,12775.00,350035.11,1
650035041,midrise,12619.29,345768.41,1
650035043,lowrise,3324.28,128981.93,1
650035047,lowrise,3192.65,123874.89,1
650035050,lowrise,3869.44,150134.09,1
650035054,lowrise,2963.79,114995.16,1
650035055,lowrise,3516.77,136450.76,1
650035057,lowrise,4564.70,177110.23,1
650035059,lowrise,9033.30,350491.91,1
650035065,lowrise,4098.96,159039.55,1
650035068,lowrise,2667.87,103513.38,1
650035069,lowrise,2826.65,109674.01,1
650035074,lowrise,3951.57,153320.77,1
650035078,lowrise,2849.75,110570.15,1
650035080,lowrise,2908.83,112862.51,1
650035081,lowrise,2906.35,112766.40,1
650035082,lowrise,3907.18,151598.62,1
650035085,lowrise,3796.01,147285.16,1
650035095,lowrise,3402.01,131998.16,1
650035097,lowrise,2973.55,115373.82,1
650035101,lowrise,5401.30,209570.55,1
650035103,lowrise,2689.29,104344.63,1
650035118,lowrise,2840.82,110223.98,1
650035121,lowrise,4104.45,159252.59,1
650035124,lowrise,3798.56,147384.06,1
650035507,lowrise,5592.56,216991.23,1
650035509,lowrise,4003.03,155317.50,1
650035510,lowrise,6051.79,234809.36,1
650035511,lowrise,4264.77,165473.14,1
650038543,highrise,11245.66,68598.54,1
650038545,highrise,5913.04,36069.52,1
650038564,highrise,5914.28,36077.10,1
650038572,highrise,3058.46,18656.62,1
650038575,midrise,3759.99,103023.79,1
650038577,midrise,5324.05,145879.04,1
650038581,highrise,2867.84,17493.82,1
650038591,midrise,3971.29,108813.27,1
650038595,highrise,8642.51,52719.31,1
650038596,midrise,5996.39,164301.04,1
650038597,midrise,6685.88,183193.10,1
650038599,lowrise,3903.39,151451.70,1
650038601,lowrise,3771.37,146329.07,1
650038603,lowrise,4730.84,183556.47,1
650038605,lowrise,4761.41,184742.69,1
650038607,midrise,5626.65,154170.12,1
650038609,lowrise,6816.20,264468.60,1
650038612,lowrise,5837.55,226497.12,1
650038614,lowrise,8148.88,316176.39,1
650038616,lowrise,2945.40,114281.64,1
650038618,lowrise,6686.25,259426.43,1
650038621,lowrise,11466.61,444904.44,1
650038623,lowrise,2696.05,104606.64,1
650042880,lowrise,6953.03,269777.58,1
650042884,lowrise,8896.77,345194.60,1
650042887,lowrise,3208.14,124475.64,1
650042902,lowrise,14744.25,572076.95,1
650042906,lowrise,3780.15,146669.67,1
650042912,lowrise,66077.90,2563822.58,1
650042915,lowrise,19135.50,742457.58,1
650042924,lowrise,2780.05,107865.91,1
650042930,lowrise,3449.40,133836.64,1
650042933,lowrise,5480.41,212639.72,1
650042936,lowrise,3711.54,144007.60,1
650042939,lowrise,2901.92,112594.33,1
650042946,lowrise,17217.55,668041.01,1
650042949,lowrise,4132.01,160321.87,1
650042952,lowrise,3068.33,119051.34,1
650042985,lowrise,7648.19,296749.70,1
650443411,lowrise,3453.88,134010.48,1
650443412,lowrise,3453.53,133996.92,1
650443413,lowrise,3453.97,134013.98,1
650443415,lowrise,3251.46,126156.65,1
650443420,lowrise,4193.05,162690.40,1
650443421,midrise,23992.42,657392.26,1
650443425,lowrise,2724.44,105708.35,1
650443426,lowrise,2727.14,105813.05,1
650443428,lowrise,4456.18,172899.60,1
650533553,lowrise,4375.24,169759.48,1
650543203,lowrise,4684.80,181770.15,1
650543212,lowrise,2684.58,104161.83,1
650543227,lowrise,5406.12,209757.52,1
650543230,lowrise,3624.03,140612.26,1
650543235,lowrise,4463.80,173195.34,1
650543303,highrise,4872.73,29723.63,1
650543307,midrise,3180.24,87138.67,1
650543310,lowrise,5158.17,200136.81,1
650543326,lowrise,2990.38,116026.66,1
650543328,lowrise,4190.68,162598.21,1
650543329,lowrise,5041.56,195612.39,1
650543334,midrise,4889.87,133982.34,1
650543335,midrise,4835.51,132492.93,1
650543336,midrise,3084.30,84509.69,1
650624215,lowrise,3034.74,117747.81,1
650624216,midrise,3036.61,83203.10,1
650624217,midrise,4542.37,124461.07,1
650624218,lowrise,4103.77,159226.45,1
650624226,lowrise,9142.72,354737.64,1
650624231,lowrise,4455.13,172859.15,1
650624232,lowrise,2695.47,104584.19,1
650624233,lowrise,2860.97,111005.79,1
650624238,lowrise,6433.21,249608.54,1
650624239,lowrise,6297.07,244326.50,1
650624240,lowrise,3598.49,139621.29,1
650624241,lowrise,3773.09,146395.98,1
650624242,lowrise,9632.87,373755.45,1
650624252,lowrise,3148.44,122159.31,1
650624254,lowrise,24158.27,937340.93,1
650624256,midrise,3076.30,84290.62,1
650624257,lowrise,3186.65,123642.18,1
650624258,lowrise,4251.41,164954.56,1
650624259,lowrise,14740.08,571914.95,1
650624260,lowrise,3484.56,135201.04,1
650624262,midrise,2989.29,81906.44,1
650624264,lowrise,3912.53,151806.24,1
650624265,lowrise,3550.06,137742.33,1
650624267,lowrise,2902.40,112613.01,1
650624268,lowrise,3427.69,132994.18,1
650624272,lowrise,4965.07,192644.68,1
650624285,lowrise,4608.36,178804.28,1
650624291,lowrise,13536.29,525208.21,1
650624300,lowrise,9686.44,375833.84,1
650624303,lowrise,4387.16,170221.72,1
650624309,midrise,50618.88,1386957.19,1
650624311,lowrise,21296.36,826298.95,1
650624324,lowrise,17842.99,692308.18,1
650624326,lowrise,8173.85,317145.33,1
650624327,midrise,2762.23,75685.13,1
650624329,midrise,2658.73,72849.18,1
651691427,lowrise,98081.20,3805550.47,1
651691462,lowrise,3021.42,117231.02,1
651691463,midrise,3840.85,105239.17,1
651691464,lowrise,15631.93,606518.80,1
651691465,midrise,5682.11,155689.89,1
651691466,midrise,4598.24,125991.86,1
651691467,midrise,4522.00,123902.72,1
651691468,midrise,6148.43,168467.02,1
651691469,lowrise,6085.38,236112.80,1
651691472,lowrise,9613.87,373017.97,1
651691485,lowrise,3098.78,120232.71,1
651691486,lowrise,3097.91,120198.80,1
651691487,lowrise,3604.68,139861.75,1
651691488,lowrise,2947.00,114343.47,1
651691489,lowrise,3147.33,122116.31,1
651691490,midrise,3177.95,87075.81,1
651691491,midrise,2780.86,76195.56,1
651691492,midrise,2698.84,73948.29,1
651691494,midrise,3570.10,97820.86,1
651691495,midrise,3517.36,96375.57,1
651691496,midrise,2855.60,78243.55,1
651691498,midrise,3072.61,84189.55,1
651691499,midrise,2812.40,77059.68,1
651691501,midrise,3798.44,104077.13,1
651691503,midrise,3222.07,88284.68,1
651691507,midrise,3980.59,109068.23,1
651691509,midrise,7199.26,197259.62,1
651691510,midrise,5608.46,153671.90,1
651691514,midrise,5048.52,138329.51,1
651691515,lowrise,3556.41,137988.67,1
651691516,lowrise,3213.16,124670.70,1
651691517,lowrise,4148.58,160964.75,1
651691518,lowrise,3430.43,133100.59,1
651691519,lowrise,2666.29,103452.16,1
651691520,lowrise,3451.08,133901.84,1
651691521,lowrise,2857.34,110864.85,1
651691523,lowrise,3875.64,150374.67,1
651691524,lowrise,2819.34,109390.57,1
651691525,lowrise,2763.31,107216.56,1
651691526,lowrise,4969.93,192833.25,1
651691528,lowrise,2803.75,108785.44,1
651691529,lowrise,3686.50,143036.07,1
651691530,lowrise,3223.36,125066.40,1
651691531,lowrise,2810.53,109048.39,1
651691532,lowrise,3068.94,119075.00,1
651691533,lowrise,3795.45,147263.27,1
651691534,lowrise,2676.00,103828.92,1
651691535,lowrise,2917.69,113206.37,1
651691536,lowrise,4725.87,183363.78,1
651691537,midrise,5044.33,138214.58,1
651691538,lowrise,3768.36,146212.55,1
651691539,lowrise,6479.45,251402.49,1
651691541,lowrise,5922.72,229801.44,1
651691542,lowrise,3082.97,119619.43,1
651691543,lowrise,3450.90,133894.75,1
651691544,lowrise,3637.72,141143.61,1
651691546,lowrise,3664.85,142196.21,1
651691547,lowrise,4347.96,168700.75,1
651691548,lowrise,3262.19,126573.05,1
651691549,lowrise,3861.81,149838.31,1
651691550,lowrise,5757.94,223408.05,1
651871289,lowrise,6540.01,253752.38,1
651871290,lowrise,5155.44,200030.98,1
651871306,lowrise,3091.90,119965.74,1
651871338,lowrise,2980.88,115658.06,1
651879371,lowrise,3339.34,129566.28,1
651879377,lowrise,2747.42,106599.78,1
651879383,lowrise,2949.51,114441.10,1
651879385,lowrise,3376.70,131015.81,1
651879387,lowrise,4013.64,155729.39,1
651879397,lowrise,3385.50,131357.40,1
651879434,lowrise,3241.14,125756.05,1
651879485,lowrise,12696.27,492615.27,1
651883509,lowrise,4492.39,174304.63,1
651883511,lowrise,6312.39,244920.61,1
651883513,lowrise,2929.90,113680.04,1
651883516,lowrise,11868.68,460504.74,1
651883531,lowrise,4733.10,183644.20,1
651883534,lowrise,24206.63,939217.27,1
651883545,lowrise,7656.73,297081.26,1
651883547,lowrise,2778.33,107799.37,1
651883551,lowrise,8519.59,330560.06,1
651943779,lowrise,4048.49,157081.53,1
651943780,midrise,3792.39,103911.50,1
651943781,lowrise,4883.71,189487.81,1
651943782,lowrise,3031.10,117606.76,1
651943784,midrise,2992.22,81986.79,1
651943786,lowrise,4275.15,165875.67,1
651943788,lowrise,4667.48,181098.38,1
652209788,lowrise,3995.20,155013.68,1
652239382,lowrise,12957.74,502760.18,1
652288408,midrise,3983.38,109144.63,1
652288423,lowrise,2849.84,110573.86,1
652292190,lowrise,3552.03,137818.95,1
652292207,lowrise,4673.70,181339.43,1
652549034,lowrise,3126.58,121311.42,1
652549065,lowrise,27324.54,1060191.97,1
652549066,lowrise,31360.04,1216769.58,1
652567328,lowrise,3155.00,122414.08,1
652567330,lowrise,3088.92,119850.20,1
652567339,lowrise,3505.27,136004.37,1
652580453,lowrise,4280.15,166069.89,1
652580457,lowrise,4738.84,183867.04,1
652580460,lowrise,4397.36,170617.64,1
652580469,lowrise,4106.60,159335.95,1
652580471,lowrise,4341.01,168431.05,1
652580472,lowrise,4084.32,158471.45,1
652580474,lowrise,4862.95,188682.40,1
652580476,lowrise,5103.54,198017.49,1
652580478,lowrise,4373.26,169682.59,1
652580605,lowrise,4910.83,190540.33,1
652580610,lowrise,2839.41,110169.22,1
654161498,lowrise,3066.23,118969.73,1
654161499,midrise,3106.93,85129.95,1
654161500,midrise,2944.42,80677.06,1
654161502,lowrise,3141.78,121901.01,1
654161504,midrise,2717.57,74461.54,1
654161511,lowrise,3458.56,134191.94,1
654161526,midrise,8347.85,228731.04,1
654186719,lowrise,4071.90,157989.84,1
654210193,highrise,3570.34,21779.08,1
654210198,highrise,2728.65,16644.78,1
654210200,midrise,2929.82,80276.94,1
654210213,lowrise,8946.15,347110.45,1
654210220,midrise,3495.80,95784.89,1
654210227,midrise,3358.40,92020.21,1
654210230,midrise,3730.67,102220.31,1
654210232,lowrise,11821.01,458655.19,1
654210235,lowrise,11129.91,431840.67,1
654210238,highrise,7373.84,44980.43,1
654210240,midrise,6009.50,164660.17,1
654210244,lowrise,3176.86,123262.25,1
654210245,lowrise,3617.68,140365.92,1
654210249,lowrise,5444.73,211255.34,1
654210253,lowrise,4379.20,169913.12,1
654210254,lowrise,2928.85,113639.41,1
654210256,lowrise,5017.33,194672.56,1
654210265,lowrise,3252.05,126179.38,1
654210267,lowrise,5734.37,222493.74,1
654210269,lowrise,7805.22,302842.66,1
654210285,midrise,4533.50,124217.90,1
654210287,lowrise,3017.59,117082.51,1
654210289,lowrise,8292.20,321737.53,1
654399167,lowrise,14096.10,546928.62,1
654399169,lowrise,9420.48,365514.73,1
654399188,lowrise,3110.63,120692.45,1
654419131,lowrise,80796.96,3134921.98,1
654419137,midrise,33231.15,910533.42,1
654628901,lowrise,12866.36,499214.73,1
654628902,lowrise,12889.12,500097.70,1
654628918,lowrise,9224.22,357899.87,1
654628923,lowrise,3388.37,131468.93,1
654628925,lowrise,18758.40,727825.97,1
654628927,lowrise,8125.84,315282.49,1
654628939,lowrise,4067.43,157816.43,1
654628956,lowrise,1772.33,68766.35,1
654631665,lowrise,14583.66,565846.13,1
654631666,lowrise,19151.11,743063.25,1
654631667,lowrise,13778.54,534607.29,1
654631668,lowrise,13968.69,541985.19,1
654631669,lowrise,47961.44,1860904.02,1
654631673,lowrise,7925.12,307494.61,1
654631674,lowrise,13396.65,519789.87,1
654633081,lowrise,4685.36,181791.78,1
654633082,lowrise,2912.18,112992.76,1
654633086,midrise,5719.83,156723.46,1
654633087,midrise,6368.98,174510.08,1
654633089,lowrise,2943.88,114222.35,1
654633091,midrise,5812.88,159273.04,1
654633092,midrise,3755.37,102897.17,1
654633093,midrise,3928.66,107645.35,1
654633094,lowrise,3536.43,137213.40,1
654633096,lowrise,4754.42,184471.57,1
654633097,midrise,2896.76,79371.09,1
654633098,midrise,3077.67,84328.10,1
654633101,midrise,11208.87,307123.16,1
654633103,lowrise,17537.21,680443.70,1
654633105,midrise,4553.49,124765.63,1
654633106,midrise,3364.37,92183.71,1
654633109,lowrise,3822.47,148311.98,1
654633112,lowrise,3167.19,122886.95,1
654633118,lowrise,4012.54,155686.52,1
656938002,lowrise,6363.14,246889.80,1
656938003,lowrise,6835.10,265201.74,1
656938008,lowrise,2855.13,110779.22,1
656938028,midrise,3118.16,85437.47,1
656938036,lowrise,2924.36,113465.13,1
656938037,lowrise,3210.22,124556.50,1
656938039,lowrise,22265.69,863908.58,1
656938043,lowrise,3933.74,152629.22,1
656938044,lowrise,3549.85,137733.99,1
656938046,lowrise,3016.69,117047.40,1
656938047,lowrise,2808.43,108967.16,1
656938048,lowrise,3903.78,151466.65,1
656938049,lowrise,3619.28,140428.25,1
656938050,lowrise,3012.82,116897.30,1
656938051,lowrise,4618.67,179204.35,1
656938052,lowrise,3382.45,131239.01,1
656938053,lowrise,3246.69,125971.67,1
656938054,lowrise,6725.56,260951.63,1
656938055,midrise,6156.14,168678.13,1
656938056,midrise,5785.48,158522.05,1
656938057,lowrise,3185.95,123614.70,1
656938063,lowrise,6009.57,233171.34,1
656938068,lowrise,6383.04,247661.83,1
656938069,lowrise,5099.87,197875.10,1
656938073,lowrise,22347.62,867087.83,1
656938074,lowrise,9558.11,370854.75,1
656938075,midrise,6172.00,169112.66,1
656938076,lowrise,10800.48,419058.78,1
656938078,lowrise,13146.09,510068.26,1
656938079,lowrise,6417.51,248999.22,1
656938081,midrise,5120.41,140299.32,1
656938085,lowrise,6826.25,264858.47,1
656938086,lowrise,13760.37,533902.22,1
656938087,lowrise,5728.07,222248.94,1
656938091,lowrise,6349.48,246359.95,1
656938092,lowrise,4611.43,178923.34,1
656938093,midrise,4503.80,123404.14,1
656938095,midrise,4043.58,110794.17,1
656938096,lowrise,4754.47,184473.30,1
656938098,lowrise,3918.26,152028.66,1
656938101,lowrise,3328.85,129159.40,1
656938102,lowrise,2737.81,106227.16,1
656938104,midrise,3442.67,94329.05,1
656938106,lowrise,4222.22,163821.95,1
656938119,midrise,3607.49,98845.19,1
656938132,lowrise,2798.23,108571.51,1
656938133,lowrise,2271.76,88144.46,1
656938136,lowrise,2977.97,115545.17,1
656938137,lowrise,2830.71,109831.41,1
656938141,lowrise,4230.68,164150.32,1
656962555,midrise,3032.96,83103.12,1
656962560,lowrise,3100.10,120283.92,1
656962563,lowrise,2671.70,103661.90,1
656962585,lowrise,2857.94,110888.24,1
656962586,lowrise,2752.47,106795.75,1
656962587,lowrise,2924.11,113455.38,1
656962640,lowrise,11989.89,465207.71,1
656962641,lowrise,8027.96,311484.84,1
656962642,lowrise,11498.59,446145.14,1
656962643,lowrise,6903.48,267855.05,1
656962645,lowrise,3030.81,117595.57,1
656962646,lowrise,2835.15,110003.69,1
656962647,lowrise,5555.07,215536.82,1
656962648,lowrise,2951.31,114510.83,1
656962649,lowrise,2914.31,113075.21,1
656962655,lowrise,3737.78,145025.84,1
656962656,lowrise,5541.34,215003.89,1
656962657,lowrise,4168.14,161723.87,1
656962661,lowrise,2889.67,112119.30,1
656964040,lowrise,5165.41,200418.09,1
656964041,lowrise,3992.08,154892.59,1
656964043,lowrise,3142.60,121932.92,1
656964044,lowrise,3190.76,123801.60,1
656964045,lowrise,3136.38,121691.62,1
656964046,lowrise,3293.33,127781.04,1
656964050,lowrise,2907.84,112824.31,1
656964056,lowrise,7068.71,274265.76,1
656964057,midrise,2825.27,77412.31,1
656964058,lowrise,3237.40,125611.16,1
656964060,lowrise,2892.12,112214.16,1
656964063,lowrise,3573.47,138650.69,1
656980489,lowrise,3659.80,142000.32,1
656980491,lowrise,3049.63,118325.49,1
656980513,lowrise,3021.56,117236.57,1
656980514,lowrise,2717.13,105424.50,1
656980518,lowrise,3179.60,123368.47,1
656980519,lowrise,3165.60,122825.17,1
656980521,lowrise,3337.19,129483.03,1
656980522,lowrise,2867.53,111260.18,1
656980531,midrise,3990.75,109346.43,1
656980532,lowrise,3081.36,119556.75,1
656980533,lowrise,3103.31,120408.45,1
656980534,lowrise,3141.61,121894.46,1
656980537,lowrise,2912.24,112994.88,1
656980538,lowrise,3064.43,118899.75,1
656980539,lowrise,2809.99,109027.45,1
656980540,lowrise,3016.03,117022.11,1
656980541,lowrise,2939.37,114047.57,1
656980543,lowrise,2910.82,112939.64,1
656980545,lowrise,2717.42,105435.89,1
656980551,lowrise,3059.06,118691.38,1
656980552,lowrise,3116.21,120908.77,1
656980553,lowrise,2979.65,115610.57,1
656980555,lowrise,3146.56,122086.35,1
656980556,lowrise,2900.82,112551.98,1
656980557,lowrise,3391.11,131575.10,1
656980558,lowrise,3047.05,118225.43,1
656980559,lowrise,3823.71,148360.09,1
656980560,lowrise,2826.48,109667.25,1
656980561,lowrise,2789.36,108227.03,1
656980562,lowrise,3119.16,121023.38,1
656980563,lowrise,3618.77,140408.35,1
656980564,lowrise,3537.48,137254.22,1
656980565,lowrise,3966.20,153888.64,1
656980566,lowrise,4054.45,157312.68,1
656980568,lowrise,4059.27,157499.57,1
656980578,lowrise,4495.76,174435.63,1
656980579,lowrise,4707.81,182662.85,1
656980580,lowrise,4464.27,173213.63,1
656980581,lowrise,39899.36,1548095.14,1
656980582,lowrise,42458.35,1647383.89,1
656980583,lowrise,10570.59,410138.72,1
656980589,lowrise,2740.29,106323.14,1
656980591,lowrise,4642.92,180145.19,1
656980594,lowrise,5055.29,196145.42,1
656980595,lowrise,6049.94,234737.71,1
656980598,lowrise,2835.52,110018.27,1
656980600,lowrise,2792.34,108342.86,1
656980604,lowrise,4896.46,189982.76,1
656980606,lowrise,6407.10,248595.43,1
656980608,lowrise,7365.18,285768.99,1
656980610,lowrise,5348.54,207523.52,1
656980612,lowrise,6103.30,236807.97,1
656980614,lowrise,5998.80,232753.58,1
656980616,lowrise,5089.85,197486.14,1
656980618,lowrise,6486.91,251691.94,1
656980620,lowrise,6931.67,268948.92,1
656980622,lowrise,5626.67,218314.98,1
656980624,lowrise,5711.07,221589.64,1
656980626,lowrise,6381.67,247608.77,1
656980628,lowrise,10520.41,408191.93,1
656980630,lowrise,9902.13,384202.83,1
656980632,lowrise,7961.86,308920.04,1
656980635,lowrise,14439.83,560265.60,1
656980640,lowrise,3256.36,126346.70,1
656980643,lowrise,3563.62,138268.51,1
656980646,lowrise,10986.22,426265.33,1
656980656,lowrise,18148.76,704172.05,1
656980661,midrise,3180.30,87140.29,1
656980665,midrise,5538.04,151742.17,1
656980667,midrise,7121.53,195130.00,1
656980669,midrise,6253.38,171342.48,1
656980671,midrise,6806.59,186500.58,1
656980673,lowrise,7359.08,285532.42,1
656980675,lowrise,6933.61,269024.15,1
656980677,lowrise,9358.06,363092.81,1
656980679,lowrise,6876.29,266800.20,1
656980681,midrise,3661.49,100324.93,1
656980683,lowrise,3103.58,120418.94,1
656980685,lowrise,10032.25,389251.18,1
656980687,lowrise,9924.21,385059.51,1
656980689,lowrise,9193.15,356694.15,1
656980691,lowrise,10107.08,392154.87,1
656980693,lowrise,8737.36,339009.42,1
656980695,lowrise,10915.76,423531.64,1
656980697,lowrise,6076.63,235773.14,1
657117600,lowrise,4496.61,174468.47,1
657117601,lowrise,3910.32,151720.22,1
657117602,lowrise,4106.47,159331.16,1
657117603,lowrise,3917.01,151980.16,1
657117604,lowrise,3773.77,146422.45,1
657117607,lowrise,2928.05,113608.20,1
657117608,lowrise,3318.91,128773.73,1
657117609,lowrise,3197.79,124074.32,1
657117610,lowrise,2872.63,111458.21,1
657117611,midrise,12835.38,351689.30,1
657117612,midrise,7223.09,197912.64,1
657117616,midrise,7139.48,195621.87,1
657117617,midrise,8840.76,242236.92,1
657117618,lowrise,8591.73,333359.15,1
657117619,lowrise,5885.78,228368.23,1
657117620,midrise,6637.39,181864.38,1
657117621,lowrise,7943.99,308226.78,1
657117622,midrise,5733.40,157095.14,1
657117623,midrise,6016.48,164851.63,1
657117624,midrise,5010.62,137291.09,1
657117626,midrise,7233.89,198208.54,1
657117634,midrise,7203.77,197383.24,1
657117635,lowrise,30175.79,1170820.79,1
657117636,midrise,17176.02,470622.92,1
657117637,midrise,9174.60,251384.15,1
657117638,lowrise,3405.28,132124.86,1
657117639,lowrise,3669.79,142387.96,1
657117640,lowrise,10480.24,406633.20,1
657117641,lowrise,4518.38,175313.33,1
657117642,lowrise,3313.50,128563.78,1
657117643,lowrise,7599.49,294860.02,1
657117647,midrise,3230.72,88521.82,1
657117649,lowrise,3438.17,133400.93,1
657117655,lowrise,4669.07,181160.07,1
657117656,lowrise,3850.38,149394.68,1
657117657,lowrise,4232.98,164239.67,1
657117662,lowrise,8229.64,319310.04,1
657117663,midrise,5821.91,159520.45,1
657117664,midrise,1803.90,49426.80,1
657117665,midrise,2724.50,74651.24,1
657117666,midrise,3969.86,108774.25,1
657117667,midrise,5772.18,158157.69,1
657117670,midrise,11634.94,318797.25,1
657117671,midrise,3668.56,100518.64,1
657117672,midrise,3982.08,109109.04,1
657117678,lowrise,7400.20,287127.63,1
657117679,lowrise,9050.97,351177.48,1
657117682,midrise,4129.11,113137.59,1
657117684,midrise,3123.32,85578.95,1
657117685,lowrise,7597.78,294793.91,1
657117686,lowrise,7183.12,278705.25,1
657117687,lowrise,7689.05,298335.22,1
657117688,lowrise,6200.12,240564.53,1
657117689,midrise,3071.30,84153.49,1
657117694,midrise,2860.09,78366.45,1
657117696,midrise,3812.97,104475.32,1
657117697,midrise,6487.89,177768.19,1
657117699,midrise,3885.81,106471.07,1
657121251,midrise,3839.81,105210.85,1
657121253,lowrise,32713.33,1269277.16,1
657121257,lowrise,4817.05,186901.43,1
657121260,midrise,3137.36,85963.69,1
657121262,lowrise,3750.65,145525.11,1
657121266,lowrise,3021.53,117235.18,1
657121267,lowrise,2823.73,109560.73,1
657121268,lowrise,3389.31,131505.40,1
657121269,lowrise,5068.12,196643.12,1
657121274,lowrise,8459.09,328212.64,1
657121278,midrise,4598.30,125993.54,1
657121280,midrise,3596.88,98554.53,1
657121293,lowrise,3462.03,134326.86,1
657121302,midrise,5038.83,138064.05,1
657121303,lowrise,5524.04,214332.73,1
657121306,lowrise,2700.53,104780.62,1
657121309,lowrise,2868.86,111311.92,1
657121314,lowrise,3045.29,118157.22,1
657121318,midrise,8037.11,220216.93,1
657121323,lowrise,3772.44,146370.62,1
657121325,lowrise,6510.59,252610.73,1
657121326,lowrise,2937.92,113991.42,1
657129466,lowrise,2719.89,105531.75,1
657129467,lowrise,2660.70,103235.06,1
657129469,lowrise,3111.02,120707.71,1
657129473,midrise,3026.52,82926.76,1
657129475,lowrise,3956.72,153520.66,1
657129476,midrise,2923.69,80109.20,1
657129479,midrise,3269.86,89594.09,1
657129481,lowrise,3231.77,125392.79,1
657129488,lowrise,3013.84,116937.00,1
657129494,midrise,4095.54,112217.76,1
657129516,lowrise,13584.48,527077.76,1
657129517,lowrise,3334.55,129380.63,1
657129524,midrise,5973.67,163678.57,1
657129525,midrise,4282.62,117343.73,1
657129526,midrise,4698.72,128745.04,1
657129527,midrise,4538.72,124360.86,1
657129528,midrise,3388.11,92834.18,1
657129529,midrise,2944.80,80687.48,1
657129530,midrise,4779.87,130968.56,1
657129534,midrise,2750.47,75363.00,1
657129542,midrise,3033.96,83130.61,1
657129551,midrise,3162.93,86664.16,1
657129556,midrise,3150.68,86328.61,1
657129567,midrise,6525.75,178805.65,1
657129570,midrise,4145.91,113597.81,1
657129571,midrise,5103.57,139837.92,1
657129573,midrise,2747.47,75280.70,1
657129583,midrise,3213.88,88060.33,1
657129585,midrise,2759.30,75604.77,1
657134300,lowrise,7342.51,284889.35,1
657138524,lowrise,5884.44,228316.29,1
657138525,midrise,4260.06,116725.77,1
657138526,midrise,3671.72,100605.06,1
657138527,midrise,7317.18,200490.65,1
657138530,midrise,3846.23,105386.58,1
657138532,highrise,7230.75,44107.58,1
657138535,midrise,9699.39,265763.30,1
657138550,midrise,3891.86,106636.99,1
657138551,midrise,3790.83,103868.72,1
657138554,midrise,6000.12,164403.42,1
657138556,highrise,4274.24,26072.88,1
657138557,midrise,11215.38,307301.46,1
657138558,midrise,5240.17,143580.77,1
657138559,lowrise,8273.22,321000.76,1
657138560,lowrise,2955.50,114673.53,1
657138561,midrise,5253.72,143951.96,1
657138562,midrise,3795.84,104005.90,1
657138567,lowrise,6522.46,253071.39,1
657138584,midrise,3486.73,95536.34,1
657138600,lowrise,13287.26,515545.69,1
657138601,lowrise,14368.46,557496.36,1
657138604,lowrise,3256.48,126351.25,1
657138605,lowrise,4159.13,161374.17,1
657138606,lowrise,5349.05,207543.01,1
657138608,midrise,3308.03,90640.02,1
657138611,midrise,3079.44,84376.58,1
657138624,lowrise,7247.63,281208.22,1
657138625,lowrise,5935.95,230314.93,1
657138627,midrise,4810.48,131807.11,1
657138629,midrise,3705.83,101539.62,1
657138637,midrise,3520.48,96461.17,1
657138638,midrise,3847.94,105433.54,1
657138639,lowrise,3408.57,132252.58,1
657138642,midrise,3298.55,90380.15,1
657138644,lowrise,3181.54,123443.82,1
657138646,midrise,2940.40,80566.84,1
657138647,lowrise,6063.30,235256.05,1
657138648,midrise,3976.05,108943.90,1
657138649,lowrise,2678.73,103934.54,1
657138651,lowrise,6517.39,252874.79,1
657138652,midrise,3292.26,90207.83,1
657138653,lowrise,4750.28,184310.67,1
657138654,lowrise,2923.99,113450.62,1
657138655,lowrise,2898.96,112479.56,1
657138656,midrise,5127.47,140492.71,1
657138657,midrise,3070.07,84119.86,1
657138659,midrise,3763.35,103115.89,1
657138663,midrise,2753.50,75445.96,1
657138664,lowrise,3330.64,129228.78,1
657138666,midrise,5541.91,151848.36,1
657138667,midrise,2658.27,72836.54,1
657138668,midrise,2676.43,73334.23,1
657138669,midrise,4144.79,113567.20,1
657138670,lowrise,5698.34,221095.74,1
657138675,lowrise,2992.71,116117.08,1
657138680,midrise,3441.95,94309.42,1
657138681,lowrise,4045.77,156975.69,1
657145458,midrise,3959.72,108496.38,1
657145479,midrise,4085.73,111949.05,1
